order_id,order_date,customer_id,product_id,sales,quantity,profit
CA-2022-105326,2022-08-20,KT-16480,OFF-PA-10001639,25.92,4,12.4416
CA-2022-137344,2022-08-20,EM-13810,OFF-ST-10000344,40.29,3,10.4754
CA-2022-119011,2022-08-20,LR-17035,TEC-PH-10003171,107.88,3,10.788
CA-2022-119011,2022-08-20,LR-17035,OFF-ST-10000777,226.56,6,63.4368
US-2022-111241,2022-08-20,GM-14500,OFF-BI-10002867,239.12,5,77.714
CA-2022-119011,2022-08-20,LR-17035,OFF-SU-10004768,17.22,3,5.166
CA-2022-117646,2022-08-21,SC-20845,OFF-ST-10000036,237.096,3,20.7459
CA-2022-144750,2022-08-21,DL-13495,OFF-PA-10003395,83.88,1,29.358
CA-2022-112956,2022-08-21,TH-21550,OFF-PA-10000357,277.4,5,133.152
CA-2022-112956,2022-08-21,TH-21550,FUR-FU-10003976,25.16,2,8.5544
CA-2022-117646,2022-08-21,SC-20845,OFF-PA-10001950,6.672,1,2.085
US-2022-109253,2022-08-21,PR-18880,FUR-FU-10000193,129.92,4,10.3936
US-2022-109253,2022-08-21,PR-18880,OFF-LA-10001158,51.75,5,24.84
US-2022-102183,2022-08-21,PK-19075,OFF-BI-10001359,4305.552,6,1453.1238
US-2022-102183,2022-08-21,PK-19075,OFF-BI-10003476,32.088,7,11.2308
US-2022-109253,2022-08-21,PR-18880,OFF-AP-10002867,203.52,3,54.9504
US-2022-109253,2022-08-21,PR-18880,OFF-BI-10000962,117.144,9,42.4647
US-2022-109253,2022-08-21,PR-18880,TEC-PH-10004667,431.968,4,37.7972
US-2022-109253,2022-08-21,PR-18880,FUR-TA-10001539,568.728,3,28.4364
CA-2022-155705,2022-08-21,NF-18385,FUR-CH-10000015,866.4,4,225.264
CA-2022-117646,2022-08-21,SC-20845,FUR-FU-10001037,22.752,3,7.11
US-2022-109253,2022-08-21,PR-18880,OFF-AR-10000203,17.12,4,4.9648
CA-2022-112956,2022-08-21,TH-21550,FUR-FU-10004960,91.92,4,31.2528
CA-2022-121489,2022-08-21,CM-11815,TEC-AC-10000682,33.18,2,11.613
CA-2022-126956,2022-08-21,GT-14710,OFF-EN-10004459,15.28,2,7.4872
CA-2022-126956,2022-08-21,GT-14710,OFF-SU-10000381,37.24,4,10.7996
CA-2022-126956,2022-08-21,GT-14710,OFF-FA-10002280,35.0,7,16.8
CA-2022-121489,2022-08-21,CM-11815,OFF-ST-10000025,572.58,6,34.3548
CA-2022-121489,2022-08-21,CM-11815,FUR-CH-10004698,388.704,6,38.8704
US-2022-132381,2022-08-22,Dp-13240,FUR-TA-10002356,314.532,2,-83.8752
CA-2022-131037,2022-08-22,TM-21490,FUR-TA-10001768,210.008,1,2.6251
CA-2022-129021,2022-08-23,PO-18850,TEC-PH-10001459,4367.896,13,327.5922
CA-2022-129021,2022-08-23,PO-18850,FUR-FU-10001852,2.784,2,0.4176
CA-2022-129021,2022-08-23,PO-18850,OFF-PA-10000141,8.72,5,2.943
CA-2022-129021,2022-08-23,PO-18850,OFF-PA-10000241,49.568,2,15.49
CA-2022-129021,2022-08-23,PO-18850,OFF-AP-10003040,161.376,6,12.1032
CA-2022-123043,2022-08-24,AH-10195,OFF-BI-10000138,3.744,1,1.3104
CA-2022-139717,2022-08-24,DM-13015,OFF-PA-10002195,10.368,2,3.7584
CA-2022-123043,2022-08-24,AH-10195,OFF-BI-10003910,24.672,4,7.71
CA-2022-139717,2022-08-24,DM-13015,OFF-AP-10000938,646.272,8,64.6272
CA-2022-114636,2022-08-25,GA-14725,OFF-PA-10001790,192.16,5,67.256
CA-2022-101210,2022-08-25,DW-13540,OFF-AR-10003560,9.728,2,1.7024
US-2022-105697,2022-08-25,JE-15715,OFF-ST-10003996,25.696,2,1.9272
CA-2022-101210,2022-08-25,DW-13540,OFF-PA-10000130,3.424,1,1.07
CA-2022-159793,2022-08-25,SV-20365,FUR-BO-10001798,130.98,2,-89.0664
CA-2022-132584,2022-08-26,HJ-14875,OFF-ST-10000344,53.72,4,13.9672
CA-2022-128475,2022-08-26,SC-20680,TEC-AC-10000158,71.98,2,15.1158
CA-2022-157350,2022-08-26,DP-13000,FUR-FU-10000222,64.96,5,-43.848
CA-2022-161956,2022-08-27,DR-12880,OFF-ST-10001370,354.9,5,17.745
US-2022-139465,2022-08-27,MR-17545,OFF-ST-10002352,63.84,8,16.5984
CA-2022-130036,2022-08-27,BP-11185,OFF-PA-10000528,12.672,3,3.96
CA-2022-130036,2022-08-27,BP-11185,TEC-AC-10001908,1119.888,14,209.979
CA-2022-155047,2022-08-27,SE-20110,OFF-AR-10003338,5.952,1,0.372
US-2022-139465,2022-08-27,MR-17545,TEC-PH-10000455,347.97,3,100.9113
CA-2022-161956,2022-08-27,DR-12880,OFF-PA-10001289,116.28,3,56.9772
CA-2022-163097,2022-08-27,SF-20200,FUR-FU-10004973,120.576,8,33.1584
CA-2022-161956,2022-08-27,DR-12880,FUR-CH-10004886,230.28,3,23.028
US-2022-134481,2022-08-27,AR-10405,FUR-TA-10004915,1488.424,7,-297.6848
US-2022-162208,2022-08-27,SP-20620,OFF-EN-10004030,2.896,1,0.9774
CA-2022-101273,2022-08-27,ST-20530,OFF-AP-10000804,14.336,4,0.896
CA-2022-161956,2022-08-27,DR-12880,OFF-SU-10002503,28.4,5,8.236
CA-2022-161956,2022-08-27,DR-12880,TEC-CO-10001571,879.984,2,329.994
CA-2022-161956,2022-08-27,DR-12880,OFF-AP-10001242,321.92,4,96.576
CA-2022-133501,2022-08-27,DK-12895,OFF-PA-10004888,5.184,1,1.8144
CA-2022-161956,2022-08-27,DR-12880,FUR-FU-10002937,198.46,2,99.23
CA-2022-161956,2022-08-27,DR-12880,OFF-BI-10003650,841.568,2,294.5488
US-2022-139465,2022-08-27,MR-17545,OFF-BI-10003910,37.008,6,11.565
US-2022-169502,2022-08-28,MG-17650,OFF-AP-10001947,91.6,5,26.564
US-2022-169502,2022-08-28,MG-17650,OFF-SU-10004115,21.81,3,5.8887
CA-2022-126067,2022-08-28,KN-16705,OFF-AR-10003856,5.56,2,1.4456
CA-2022-146920,2022-08-28,SC-20305,OFF-PA-10001461,26.72,5,9.352
CA-2022-126067,2022-08-28,KN-16705,FUR-TA-10000617,1137.75,5,250.305
CA-2022-146920,2022-08-28,SC-20305,OFF-PA-10002479,25.344,6,7.92
CA-2022-126067,2022-08-28,KN-16705,OFF-BI-10001658,99.68,5,32.396
CA-2022-126067,2022-08-28,KN-16705,TEC-PH-10000912,35.168,4,11.4296
CA-2022-101014,2022-08-29,RW-19540,FUR-FU-10003374,148.02,3,41.4456
CA-2022-144064,2022-08-29,CP-12085,OFF-LA-10004544,47.36,4,17.76
CA-2022-144064,2022-08-29,CP-12085,OFF-ST-10004507,27.44,2,2.401
CA-2022-144064,2022-08-29,CP-12085,OFF-BI-10002012,3.24,9,-5.184
CA-2022-104024,2022-08-29,MD-17860,OFF-AR-10001972,9.408,7,0.7056
CA-2022-107321,2022-08-31,AW-10930,TEC-PH-10002200,689.408,4,77.5584
CA-2022-133004,2022-08-31,AJ-10945,OFF-AP-10002439,638.73,9,166.0698
US-2022-135062,2022-08-31,RL-19615,OFF-PA-10000100,229.544,7,83.2097
CA-2022-132619,2022-08-31,MS-17770,OFF-ST-10001511,193.95,3,9.6975
CA-2022-127712,2022-08-31,MG-17890,OFF-SU-10002522,6.208,2,0.6984
CA-2022-107321,2022-08-31,AW-10930,OFF-BI-10004022,6.672,3,2.1684
CA-2022-159884,2022-08-31,JF-15490,OFF-ST-10000344,10.744,1,0.8058
CA-2022-154074,2022-08-31,BW-11110,FUR-CH-10002331,569.568,2,7.1196
CA-2022-159884,2022-08-31,JF-15490,OFF-FA-10000585,8.376,3,2.7222
CA-2022-117198,2022-08-31,BG-11035,TEC-AC-10003033,659.9,2,217.767
CA-2022-154074,2022-08-31,BW-11110,OFF-ST-10002370,149.73,7,43.4217
US-2022-135230,2022-09-01,CK-12325,OFF-AR-10001166,7.58,1,2.9562
CA-2022-128041,2022-09-01,RW-19540,FUR-TA-10002607,283.56,4,45.3696
CA-2022-145653,2022-09-01,CA-12775,FUR-CH-10004875,498.26,7,134.5302
CA-2022-131625,2022-09-01,BN-11515,FUR-FU-10004960,114.9,5,39.066
CA-2022-107909,2022-09-01,SS-20875,OFF-BI-10003476,22.92,5,8.022
CA-2022-107909,2022-09-01,SS-20875,TEC-AC-10001998,19.99,1,6.7966
CA-2022-128041,2022-09-01,RW-19540,OFF-AP-10001005,314.6,4,103.818
CA-2022-123001,2022-09-02,AW-10840,OFF-LA-10004544,74.0,5,37.0
CA-2022-123001,2022-09-02,AW-10840,TEC-PH-10003484,201.584,2,12.599
US-2022-163657,2022-09-02,JL-15235,OFF-BI-10000138,18.72,5,6.552
CA-2022-145037,2022-09-02,TB-21055,OFF-ST-10000918,10.9,1,2.834
CA-2022-114216,2022-09-02,RK-19300,OFF-PA-10002195,12.192,3,4.1148
CA-2022-169327,2022-09-02,MH-17290,OFF-AP-10001492,43.1,5,11.206
CA-2022-169327,2022-09-02,MH-17290,OFF-BI-10004330,147.92,5,46.225
CA-2022-110380,2022-09-02,PF-19225,OFF-AR-10000422,6.57,3,1.7739
US-2022-163657,2022-09-02,JL-15235,FUR-TA-10004607,236.528,2,-2.9566
CA-2022-169327,2022-09-02,MH-17290,FUR-FU-10004188,511.5,5,132.99
CA-2022-137596,2022-09-02,BE-11335,TEC-PH-10001494,1199.8,4,323.946
CA-2022-137596,2022-09-02,BE-11335,OFF-ST-10003816,352.38,2,81.0474
CA-2022-157987,2022-09-02,AC-10615,FUR-CH-10003379,1282.41,5,213.735
CA-2022-146983,2022-09-02,AH-10210,OFF-BI-10003650,1577.94,3,757.4112
CA-2022-157987,2022-09-02,AC-10615,OFF-LA-10001641,18.9,6,9.072
CA-2022-157987,2022-09-02,AC-10615,TEC-PH-10003885,197.97,3,57.4113
CA-2022-157987,2022-09-02,AC-10615,OFF-BI-10004970,26.432,8,8.9208
CA-2022-157987,2022-09-02,AC-10615,OFF-AP-10000358,12.98,1,3.7642
CA-2022-157987,2022-09-02,AC-10615,FUR-TA-10001889,254.526,1,-93.3262
CA-2022-102218,2022-09-02,LW-17215,OFF-LA-10002475,11.696,2,3.9474
CA-2022-157987,2022-09-02,AC-10615,FUR-FU-10001196,11.54,2,3.462
CA-2022-157987,2022-09-02,AC-10615,OFF-AR-10004582,4.92,3,2.214
CA-2022-157987,2022-09-02,AC-10615,TEC-AC-10002842,238.0,2,38.08
CA-2022-113075,2022-09-02,MC-18100,TEC-AC-10003441,40.68,3,-7.119
CA-2022-157987,2022-09-02,AC-10615,TEC-AC-10000109,167.97,3,40.3128
CA-2022-111388,2022-09-02,SU-20665,FUR-CH-10003061,215.976,3,-2.6997
CA-2022-157987,2022-09-02,AC-10615,OFF-AR-10000658,23.1,2,6.468
CA-2022-111220,2022-09-02,JS-15595,OFF-ST-10003994,235.92,5,-44.235
CA-2022-114552,2022-09-02,Dl-13600,FUR-FU-10002960,15.072,3,4.1448
CA-2022-111220,2022-09-02,JS-15595,OFF-AP-10003278,5.588,2,-15.0876
CA-2022-111220,2022-09-02,JS-15595,OFF-FA-10002280,16.0,4,5.6
CA-2022-123001,2022-09-02,AW-10840,OFF-AR-10001919,9.4,5,2.726
CA-2022-137596,2022-09-02,BE-11335,TEC-AC-10004666,1928.78,7,829.3754
CA-2022-145037,2022-09-02,TB-21055,OFF-PA-10002499,146.82,3,73.41
CA-2022-145037,2022-09-02,TB-21055,OFF-PA-10000157,79.92,4,37.5624
CA-2022-157987,2022-09-02,AC-10615,OFF-PA-10003893,17.12,4,7.704
US-2022-153255,2022-09-03,JK-15730,FUR-BO-10004218,239.666,2,14.098
CA-2022-161067,2022-09-03,KB-16405,OFF-AR-10003251,5.56,2,2.224
US-2022-122637,2022-09-03,EP-13915,OFF-BI-10002429,42.616,7,-68.1856
CA-2022-123022,2022-09-03,SC-20050,TEC-AC-10000474,284.97,3,85.491
CA-2022-161067,2022-09-03,KB-16405,FUR-CH-10004860,181.764,2,-8.0784
CA-2022-123022,2022-09-03,SC-20050,OFF-BI-10002225,82.56,5,28.896
CA-2022-167626,2022-09-03,MY-18295,OFF-PA-10003424,8.904,3,3.339
CA-2022-167626,2022-09-03,MY-18295,TEC-AC-10004353,100.8,2,21.42
CA-2022-161557,2022-09-03,AG-10900,FUR-FU-10004622,108.4,5,-105.69
CA-2022-161067,2022-09-03,KB-16405,OFF-PA-10000418,419.4,4,201.312
CA-2022-146136,2022-09-03,AP-10915,OFF-EN-10001219,24.448,4,8.8624
CA-2022-161067,2022-09-03,KB-16405,FUR-CH-10004626,90.801,1,14.1246
CA-2022-161823,2022-09-03,AG-10300,OFF-AR-10002053,5.96,2,1.6688
CA-2022-147410,2022-09-04,EJ-14155,OFF-ST-10003805,421.1,2,105.275
CA-2022-101182,2022-09-04,KB-16405,OFF-PA-10001800,12.96,2,6.2208
CA-2022-101182,2022-09-04,KB-16405,TEC-PH-10003589,43.176,3,15.1116
US-2022-117450,2022-09-04,DO-13645,FUR-CH-10003817,97.184,2,6.074
CA-2022-140326,2022-09-04,HW-14935,OFF-AR-10001149,6.912,3,0.864
CA-2022-140326,2022-09-04,HW-14935,OFF-PA-10004041,17.76,3,5.55
CA-2022-117261,2022-09-04,TH-21235,OFF-ST-10000419,54.32,4,0.5432
CA-2022-102750,2022-09-04,GM-14695,FUR-TA-10000198,1322.352,3,-99.1764
CA-2022-152485,2022-09-04,JD-15790,OFF-AR-10001940,13.12,5,3.772
CA-2022-140326,2022-09-04,HW-14935,FUR-BO-10000112,825.174,9,-117.882
CA-2022-152485,2022-09-04,JD-15790,OFF-ST-10004950,16.784,1,-0.2098
US-2022-117450,2022-09-04,DO-13645,OFF-PA-10000289,10.368,2,3.6288
CA-2022-152485,2022-09-04,JD-15790,OFF-AR-10003759,10.192,7,3.185
CA-2022-100783,2022-09-04,JK-16120,OFF-AR-10000380,30.384,1,3.798
CA-2022-117394,2022-09-04,MM-17920,TEC-AC-10000199,19.04,4,-1.428
CA-2022-141929,2022-09-04,RA-19285,OFF-BI-10004632,487.984,2,152.495
CA-2022-141929,2022-09-04,RA-19285,TEC-PH-10002185,5.56,1,1.7375
CA-2022-109757,2022-09-04,MD-17350,OFF-BI-10004001,25.56,5,-20.448
CA-2022-137582,2022-09-04,CV-12805,OFF-BI-10001757,11.808,3,4.1328
CA-2022-109757,2022-09-04,MD-17350,OFF-BI-10001634,4.368,2,-3.0576
CA-2022-120761,2022-09-04,AB-10150,TEC-AC-10000171,91.96,4,39.5428
US-2022-147655,2022-09-04,AS-10045,OFF-BI-10002931,88.074,7,-58.716
CA-2022-109757,2022-09-04,MD-17350,OFF-PA-10000007,11.52,4,3.744
CA-2022-141929,2022-09-04,RA-19285,OFF-ST-10002974,217.85,5,65.355
US-2022-166394,2022-09-04,VM-21835,OFF-FA-10001843,14.82,6,6.9654
CA-2022-116680,2022-09-04,PK-19075,FUR-TA-10001771,1478.272,8,92.392
CA-2022-116680,2022-09-04,PK-19075,OFF-BI-10004022,13.344,6,4.3368
CA-2022-109757,2022-09-04,MD-17350,OFF-AR-10002335,8.256,4,0.6192
CA-2022-120705,2022-09-05,MG-17875,OFF-ST-10001522,147.184,2,-29.4368
CA-2022-107293,2022-09-05,CS-12400,OFF-AR-10003732,2.78,1,0.7228
CA-2022-102736,2022-09-05,LP-17095,TEC-AC-10004568,89.568,4,-1.1196
CA-2022-102736,2022-09-05,LP-17095,OFF-AR-10001897,71.96,5,7.196
CA-2022-102736,2022-09-05,LP-17095,OFF-PA-10001800,15.552,3,5.4432
CA-2022-148929,2022-09-07,SP-20620,OFF-ST-10003282,478.08,8,133.8624
CA-2022-151008,2022-09-07,JM-16195,TEC-PH-10002807,126.56,4,47.46
US-2022-169488,2022-09-07,AA-10375,OFF-PA-10002659,16.9,5,7.774
CA-2022-151008,2022-09-07,JM-16195,FUR-FU-10002396,25.16,2,10.5672
CA-2022-100335,2022-09-07,NF-18595,OFF-PA-10001685,73.008,9,26.4654
US-2022-169488,2022-09-07,AA-10375,OFF-PA-10000157,39.96,2,18.7812
CA-2022-103877,2022-09-07,RD-19660,OFF-BI-10003650,1577.94,3,757.4112
CA-2022-107244,2022-09-07,AG-10390,FUR-FU-10002597,19.76,4,8.2992
CA-2022-124401,2022-09-07,RD-19900,OFF-ST-10000649,37.68,3,2.355
CA-2022-100160,2022-09-07,CB-12025,OFF-LA-10002475,29.24,5,9.8685
CA-2022-124401,2022-09-07,RD-19900,TEC-AC-10002926,279.944,7,80.4839
CA-2022-128783,2022-09-07,TG-21640,FUR-FU-10003623,135.3,5,37.884
US-2022-130687,2022-09-07,PF-19225,OFF-AR-10004260,25.98,1,7.2744
CA-2022-163692,2022-09-07,Dp-13240,OFF-BI-10003291,7.857,3,-6.0237
US-2022-130687,2022-09-07,PF-19225,TEC-PH-10002033,455.712,2,34.1784
CA-2022-100160,2022-09-07,CB-12025,OFF-PA-10003072,15.552,3,5.4432
CA-2022-100160,2022-09-07,CB-12025,OFF-EN-10001509,4.896,3,1.6524
US-2022-130687,2022-09-07,PF-19225,FUR-FU-10004053,80.96,4,34.8128
US-2022-129441,2022-09-07,JC-15340,FUR-FU-10000448,47.94,3,2.397
CA-2022-128769,2022-09-07,DM-12955,OFF-AP-10001271,81.568,2,7.1372
CA-2022-128783,2022-09-07,TG-21640,TEC-AC-10002473,113.52,4,46.5432
US-2022-150070,2022-09-07,JA-15970,FUR-CH-10004860,161.568,2,-28.2744
US-2022-104094,2022-09-07,AG-10675,TEC-AC-10002134,13.48,1,1.8872
US-2022-124779,2022-09-08,BF-11020,OFF-BI-10002429,42.616,7,-68.1856
US-2022-124779,2022-09-08,BF-11020,OFF-FA-10004854,45.92,5,15.498
US-2022-124779,2022-09-08,BF-11020,FUR-FU-10001095,21.184,2,-11.6512
US-2022-124779,2022-09-08,BF-11020,OFF-PA-10000061,20.736,4,7.2576
CA-2022-152856,2022-09-08,RS-19765,TEC-AC-10004864,116.832,4,33.5892
CA-2022-149895,2022-09-08,EB-14110,TEC-PH-10002200,258.528,2,-47.3968
US-2022-124779,2022-09-08,BF-11020,FUR-CH-10003535,213.43,5,-39.637
US-2022-124779,2022-09-08,BF-11020,TEC-CO-10001943,319.984,2,107.9946
CA-2022-132437,2022-09-08,EM-14095,OFF-ST-10001031,65.12,4,16.9312
CA-2022-158036,2022-09-08,DB-13555,TEC-AC-10002558,9.096,1,1.7055
CA-2022-144456,2022-09-08,FC-14245,OFF-ST-10001321,61.68,5,5.397
US-2022-124968,2022-09-08,MM-18055,FUR-TA-10004289,765.625,7,-566.5625
CA-2022-126396,2022-09-08,AR-10345,TEC-AC-10003116,85.2,6,20.235
CA-2022-144456,2022-09-08,FC-14245,TEC-PH-10001750,158.376,3,13.8579
US-2022-159562,2022-09-09,JB-16000,OFF-EN-10000461,17.48,2,8.2156
CA-2022-152198,2022-09-09,JD-16015,OFF-BI-10001628,6.258,2,-5.215
CA-2022-155929,2022-09-09,AI-10855,OFF-PA-10000859,6.368,2,2.388
US-2022-118087,2022-09-09,SP-20620,FUR-CH-10004860,141.372,2,-48.4704
CA-2022-147228,2022-09-09,SO-20335,FUR-FU-10000023,14.136,3,4.2408
CA-2022-147228,2022-09-09,SO-20335,OFF-ST-10000046,258.48,2,-3.231
CA-2022-152198,2022-09-09,JD-16015,OFF-LA-10000443,17.712,6,5.9778
CA-2022-147228,2022-09-09,SO-20335,OFF-PA-10000357,177.536,4,62.1376
CA-2022-100825,2022-09-09,KD-16495,OFF-ST-10003123,99.87,3,23.9688
CA-2022-137498,2022-09-09,LC-17050,FUR-CH-10003833,243.92,5,-15.245
CA-2022-147228,2022-09-09,SO-20335,OFF-SU-10001225,8.832,3,-1.9872
US-2022-118087,2022-09-09,SP-20620,TEC-PH-10002200,1931.958,7,-386.3916
US-2022-118087,2022-09-09,SP-20620,TEC-AC-10003174,258.696,3,64.674
CA-2022-169439,2022-09-09,LC-17140,FUR-FU-10000723,66.112,2,-9.0904
CA-2022-137498,2022-09-09,LC-17050,OFF-AR-10003829,6.56,2,1.9024
CA-2022-169439,2022-09-09,LC-17140,OFF-AR-10001374,25.92,5,3.888
CA-2022-152198,2022-09-09,JD-16015,OFF-BI-10003669,4.86,3,-3.564
CA-2022-147361,2022-09-09,SB-20290,OFF-ST-10001809,628.81,7,12.5762
CA-2022-139444,2022-09-09,GK-14620,OFF-LA-10000134,9.856,4,3.4496
CA-2022-137498,2022-09-09,LC-17050,OFF-PA-10000143,47.52,9,22.8096
US-2022-118087,2022-09-09,SP-20620,TEC-AC-10004469,95.88,3,28.764
US-2022-118087,2022-09-09,SP-20620,FUR-FU-10001867,17.024,2,1.7024
US-2022-118087,2022-09-09,SP-20620,OFF-AR-10003602,4.672,1,1.5768
US-2022-118087,2022-09-09,SP-20620,OFF-BI-10002432,3.036,2,-2.3276
US-2022-146213,2022-09-09,MC-17605,TEC-AC-10001114,159.96,4,51.1872
US-2022-118087,2022-09-09,SP-20620,OFF-BI-10000069,4.503,1,-3.6024
CA-2022-168403,2022-09-09,DK-12835,OFF-PA-10002036,31.104,6,11.2752
CA-2022-147361,2022-09-09,SB-20290,OFF-ST-10002214,56.45,5,14.677
CA-2022-168403,2022-09-09,DK-12835,OFF-AP-10003278,11.176,1,0.8382
CA-2022-126438,2022-09-10,AR-10345,OFF-AR-10003338,14.88,2,3.72
CA-2022-110905,2022-09-10,RW-19690,TEC-AC-10003023,296.85,5,53.433
CA-2022-110905,2022-09-10,RW-19690,TEC-AC-10002217,112.8,6,6.768
CA-2022-110905,2022-09-10,RW-19690,OFF-AP-10004785,33.99,3,14.6157
CA-2022-128370,2022-09-10,FH-14275,FUR-CH-10002602,362.352,3,27.1764
CA-2022-128370,2022-09-10,FH-14275,OFF-BI-10004140,7.184,2,2.245
CA-2022-110905,2022-09-10,RW-19690,OFF-BI-10002954,13.71,3,6.5808
CA-2022-159954,2022-09-10,SS-20410,OFF-BI-10004876,2.78,1,1.3622
CA-2022-110905,2022-09-10,RW-19690,OFF-PA-10002586,24.9,5,11.703
CA-2022-122280,2022-09-10,SH-20395,OFF-PA-10004911,18.76,2,9.0048
CA-2022-110905,2022-09-10,RW-19690,OFF-BI-10003669,16.2,3,7.776
CA-2022-110905,2022-09-10,RW-19690,OFF-AP-10003281,24.18,2,7.254
CA-2022-110905,2022-09-10,RW-19690,OFF-ST-10000025,286.29,3,17.1774
CA-2022-120999,2022-09-10,LC-16930,TEC-PH-10004093,147.168,4,16.5564
CA-2022-123036,2022-09-10,HA-14905,TEC-PH-10003580,259.896,2,-56.3108
CA-2022-123036,2022-09-10,HA-14905,TEC-AC-10003499,37.056,4,8.8008
CA-2022-147403,2022-09-10,KH-16630,OFF-PA-10003302,85.056,3,28.7064
CA-2022-152093,2022-09-10,SN-20560,OFF-BI-10003527,762.594,3,-1143.891
US-2022-152898,2022-09-11,CB-12025,OFF-AP-10000027,67.9,5,20.37
US-2022-142188,2022-09-11,JF-15415,TEC-PH-10000127,79.96,5,-17.991
US-2022-142188,2022-09-11,JF-15415,OFF-PA-10004101,71.28,11,34.2144
CA-2022-166898,2022-09-11,KH-16630,TEC-PH-10002564,143.952,6,17.994
CA-2022-166898,2022-09-11,KH-16630,OFF-PA-10002262,19.44,3,9.3312
US-2022-142188,2022-09-11,JF-15415,OFF-PA-10002005,19.44,3,9.3312
US-2022-142188,2022-09-11,JF-15415,FUR-CH-10003199,177.568,2,8.8784
CA-2022-149559,2022-09-11,KF-16285,OFF-PA-10003172,12.96,2,6.2208
CA-2022-127726,2022-09-11,SS-20410,OFF-FA-10000992,14.2,4,6.674
CA-2022-112774,2022-09-11,RC-19960,FUR-FU-10003039,34.504,1,6.0382
US-2022-160836,2022-09-11,CC-12475,OFF-AP-10001626,1.556,2,-4.2012
US-2022-160836,2022-09-11,CC-12475,FUR-TA-10002855,512.19,5,-65.853
CA-2022-127726,2022-09-11,SS-20410,OFF-AP-10002578,195.68,4,50.8768
CA-2022-117044,2022-09-11,HA-14920,OFF-FA-10000936,10.528,4,3.29
CA-2022-117044,2022-09-11,HA-14920,OFF-PA-10003657,20.544,6,6.42
CA-2022-149559,2022-09-11,KF-16285,OFF-EN-10002312,22.18,2,10.8682
CA-2022-124898,2022-09-11,DB-12910,OFF-PA-10003656,184.66,7,84.9436
US-2022-160836,2022-09-11,CC-12475,OFF-PA-10004239,10.272,3,3.21
CA-2022-144484,2022-09-11,CB-12025,FUR-FU-10000260,32.36,4,11.6496
CA-2022-144484,2022-09-11,CB-12025,OFF-AP-10004487,406.6,5,113.848
CA-2022-149559,2022-09-11,KF-16285,FUR-CH-10002320,2054.272,8,256.784
US-2022-142188,2022-09-11,JF-15415,OFF-BI-10004600,1471.96,5,459.9875
CA-2022-140676,2022-09-12,BF-11080,OFF-PA-10004243,94.85,5,45.528
CA-2022-140676,2022-09-12,BF-11080,OFF-AP-10000358,90.86,7,26.3494
CA-2022-140676,2022-09-12,BF-11080,OFF-PA-10004082,39.9,5,19.95
CA-2022-108749,2022-09-12,DJ-13510,OFF-PA-10003797,45.36,7,21.7728
CA-2022-108749,2022-09-12,DJ-13510,OFF-BI-10003707,45.78,3,22.89
US-2022-109582,2022-09-12,JM-15865,OFF-PA-10004071,166.44,3,79.8912
CA-2022-103611,2022-09-12,JM-15535,FUR-FU-10004270,8.36,2,3.0096
CA-2022-139493,2022-09-13,SG-20605,OFF-AR-10003158,15.92,5,2.786
CA-2022-152975,2022-09-14,RB-19705,TEC-PH-10004586,1079.85,3,323.955
CA-2022-147725,2022-09-14,LT-17110,OFF-AR-10001725,70.95,3,18.447
US-2022-157224,2022-09-14,JB-16000,OFF-LA-10000121,56.7,9,26.082
CA-2022-130302,2022-09-14,CY-12745,TEC-AC-10002001,895.944,7,190.3881
CA-2022-152975,2022-09-14,RB-19705,FUR-CH-10003298,589.41,5,-6.549
CA-2022-152975,2022-09-14,RB-19705,OFF-AR-10001988,29.95,5,8.6855
CA-2022-156237,2022-09-14,PS-18760,TEC-MA-10001681,241.17,2,-168.819
CA-2022-108931,2022-09-14,HZ-14950,OFF-PA-10003845,11.56,2,5.6644
CA-2022-156237,2022-09-14,PS-18760,FUR-FU-10001057,127.936,8,4.7976
CA-2022-156237,2022-09-14,PS-18760,TEC-MA-10002930,12.585,1,-18.0385
CA-2022-114440,2022-09-14,TB-21520,OFF-PA-10004675,19.05,3,8.763
CA-2022-156237,2022-09-14,PS-18760,FUR-CH-10002372,113.372,2,-29.1528
CA-2022-115882,2022-09-14,DB-13555,OFF-AP-10002534,942.784,4,94.2784
CA-2022-108931,2022-09-14,HZ-14950,OFF-PA-10002741,8.56,2,3.852
CA-2022-156237,2022-09-14,PS-18760,OFF-BI-10003707,18.312,4,-12.208
CA-2022-152975,2022-09-14,RB-19705,OFF-ST-10001370,70.98,1,3.549
CA-2022-156237,2022-09-14,PS-18760,OFF-BI-10000301,3.882,2,-2.588
CA-2022-115882,2022-09-14,DB-13555,OFF-PA-10001125,74.352,3,23.235
CA-2022-165008,2022-09-15,DO-13645,OFF-BI-10002794,295.056,9,106.9578
CA-2022-124205,2022-09-15,TC-21145,FUR-CH-10003606,512.96,4,143.6288
US-2022-163300,2022-09-15,ES-14020,TEC-PH-10001700,369.544,7,32.3351
US-2022-116652,2022-09-15,RD-19480,FUR-CH-10002961,218.352,3,0.0
CA-2022-130043,2022-09-15,BB-11545,OFF-PA-10002230,31.872,8,11.5536
US-2022-116652,2022-09-15,RD-19480,OFF-AR-10001915,99.3,10,41.706
US-2022-116652,2022-09-15,RD-19480,OFF-AP-10001205,108.96,2,30.5088
US-2022-163300,2022-09-15,ES-14020,OFF-BI-10004390,2357.488,7,884.058
